,month,region,area,crime,Violence and sexual offences,Vehicle crime,Possession of weapons,Shoplifting,Criminal damage and arson,Drugs,Violent crime,Public order,Theft from the person,Public disorder and weapons,Anti-social behaviour,Robbery,Other theft,Bicycle theft,Burglary,Other crime
1808,2020-09-01,essex,Essex Police,17690,36.03730921424533,6.05992085924251,0.6840022611644997,3.979649519502544,7.184850197851894,2.8208027133974,0.0,8.411531938948558,0.5200678349349915,0.0,21.842849067269643,0.6274731486715659,5.29112492933861,1.2492933860938382,3.6065573770491803,1.684567552289429
1809,2020-10-01,essex,Essex Police,17335,34.27747331987309,6.137871358523219,0.5768676088837612,4.401499855783098,7.291606576290741,3.063167003172772,0.0,7.8800115373521775,0.5826362849725988,0.0,24.32650706662821,0.7441592154600519,4.88029997115662,0.7326218632823767,3.443899625036054,1.6613787135852323
1810,2020-11-01,essex,Essex Police,17934,32.324077171852345,5.185680829708933,0.5631760901081744,3.747072599531616,6.797145087543214,3.239656518345043,0.0,6.880785100925616,0.3791680606668897,0.0,30.963532954165274,0.5687520910003345,4.103936656629865,0.8419761347161816,2.927400468384075,1.477640236422438
1811,2020-12-01,essex,Essex Police,15968,33.96167334669339,5.110220440881764,0.4822144288577154,3.5070140280561124,6.2562625250501,2.874498997995992,0.0,6.895040080160321,0.5385771543086172,0.0,29.565380761523045,0.4759519038076152,4.99123246492986,0.5197895791583166,3.4256012024048097,1.3965430861723447
1812,2021-01-01,essex,Essex Police,16065,33.04699657640834,4.46311858076564,0.5477746654217243,2.8695922813569874,5.676937441643324,3.1372549019607843,0.0,6.031746031746032,0.1556178026766262,0.0,34.29193899782135,0.49797696856520385,4.3012760659819484,0.42328042328042326,3.099906629318394,1.4565826330532212
1813,2021-02-01,essex,Essex Police,15796,32.51456064826538,5.108888326158521,0.4811344644213725,2.981767536085085,6.191440871106609,3.4629020005064572,0.0,6.583945302608255,0.2658900987591795,0.0,32.799442896935936,0.5634337807039757,4.102304380855913,0.44315016459863255,2.867814636616865,1.6333248923778172
1814,2021-03-01,essex,Essex Police,18065,34.06033766952671,5.546637143647938,0.5646277331857182,2.967063382230833,6.454469969554387,3.4929421533351785,0.0,7.46194298367008,0.22142264046498755,0.0,28.98422363686687,0.6255189593135898,4.339883753113756,0.586769997232217,2.856352061998339,1.8378079158593965
1815,2021-04-01,essex,Essex Police,17166,35.40720027962251,5.452638937434464,0.5475940813235466,3.6059652802050564,7.4740766631713855,3.0175929162297566,0.0,8.254689502504952,0.40778282651753467,0.0,25.445648374694162,0.576721426074799,4.741931725503903,0.6349761155773039,2.6156355586624724,1.8175463124781546
1816,2021-05-01,essex,Essex Police,18207,38.49618278684023,5.48140824957434,0.5931784478497282,3.9655077717361453,7.238974020980941,2.9109683088921843,0.0,8.507716812215081,0.3954522985664854,0.0,20.612951062778052,0.4778381941011699,5.437469105289175,0.9172296369528203,3.053770527818971,1.9113527764046796
1817,2021-06-01,essex,Essex Police,18206,38.44886301219378,4.602878172031199,0.5437767768867406,3.3999780292211357,7.239371635724487,2.334395254311765,0.0,9.50785455344392,0.6865868395034604,0.0,22.327804020652533,0.6041964187630452,5.251016148522465,0.8788311545644293,2.620015379545205,1.5544326046358343
1818,2021-07-01,essex,Essex Police,18387,41.067058247674986,4.737042475662153,0.7396530157176265,4.318268341763202,7.130037526513298,2.387556425735574,0.0,10.54549409909175,0.6363191385217817,0.0,16.560613476913037,0.7233371403709142,5.558274868113341,0.8593027682601838,3.067384565181922,1.6696579104802305
1819,2021-08-01,essex,Essex Police,16751,39.59166616918393,5.2952062563429045,0.6745865918452629,4.214673750820847,7.629395259984478,2.5132827890872185,0.0,10.03522177780431,0.7939824488090264,0.0,16.566175153722167,0.7999522416572145,6.101128290848307,0.9432272700137305,3.2893558593516805,1.5521461405289236
1820,2021-09-01,essex,Essex Police,16609,42.127762056716236,5.454873863567945,0.6382082003732916,3.9978325004515622,7.020290204106208,2.4926244807032334,0.0,9.946414594496959,0.7164790174002047,0.0,15.750496718646517,0.6984165211632247,5.527123848515865,0.8489373231380577,2.944186886627732,1.8363537840929616
1821,2021-10-01,essex,Essex Police,16324,42.78975741239892,6.591521685861308,0.7289879931389366,4.980396961529037,8.190394511149227,2.6096544964469492,0.0,9.83214898309238,0.679980396961529,0.0,9.60548885077187,0.777995589316344,6.677284979171771,1.1945601568243078,3.5775545209507476,1.76427346238667
1822,2010-12-01,gloucestershire,Gloucestershire Constabulary,4581,0.0,6.810740013097577,0.0,0.0,0.0,0.0,10.478061558611657,0.0,0.0,0.0,43.96419995634141,0.5239030779305829,0.0,0.0,11.373062650076402,26.85003274394237
1823,2011-01-01,gloucestershire,Gloucestershire Constabulary,4934,0.0,6.445074989866234,0.0,0.0,0.0,0.0,10.4783137413863,0.0,0.0,0.0,42.48074584515606,0.8917713822456425,0.0,0.0,10.174300770166194,29.52979327117957
1824,2011-02-01,gloucestershire,Gloucestershire Constabulary,5163,0.0,7.728065078442766,0.0,0.0,0.0,0.0,8.541545613015689,0.0,0.0,0.0,40.75150106527213,0.7166376137904319,0.0,0.0,11.834204919620376,30.42804570985861
1825,2011-03-01,gloucestershire,Gloucestershire Constabulary,5710,0.0,7.688266199649737,0.0,0.0,0.0,0.0,9.877408056042032,0.0,0.0,0.0,42.25919439579685,0.647985989492119,0.0,0.0,9.474605954465849,30.052539404553414
1826,2011-04-01,gloucestershire,Gloucestershire Constabulary,5950,0.0,7.563025210084033,0.0,0.0,0.0,0.0,8.420168067226891,0.0,0.0,0.0,45.88235294117647,0.33613445378151263,0.0,0.0,9.092436974789916,28.705882352941178
1827,2011-05-01,gloucestershire,Gloucestershire Constabulary,5687,0.0,7.877615614559522,0.0,0.0,0.0,0.0,9.108493054334447,0.0,0.0,0.0,43.537893441181645,0.47476701248461406,0.0,0.0,10.409706347810797,28.591524529628977
1828,2011-06-01,gloucestershire,Gloucestershire Constabulary,5386,0.0,6.962495358336428,0.0,0.0,0.0,0.0,9.506126995915336,0.0,0.0,0.0,44.22577051615299,0.42703304864463426,0.0,0.0,7.853694764203491,31.02487931674712
1829,2011-07-01,gloucestershire,Gloucestershire Constabulary,5960,0.0,6.208053691275167,0.0,0.0,0.0,0.0,8.808724832214764,0.0,0.0,0.0,48.95973154362416,0.40268456375838924,0.0,0.0,7.399328859060403,28.221476510067113
1830,2011-08-01,gloucestershire,Gloucestershire Constabulary,5798,0.0,5.519144532597448,0.0,0.0,0.0,0.0,9.21007243877199,0.0,0.0,0.0,48.775439806829944,0.3966885132804415,0.0,0.0,7.2438771990341495,28.85477750948603
1831,2011-09-01,gloucestershire,Gloucestershire Constabulary,5196,0.0,6.081601231716705,0.0,5.177059276366435,8.410315627405696,2.3287143956889915,8.275596612779061,0.0,0.0,1.6166281755196306,46.0161662817552,0.30792917628945343,10.411855273287143,0.0,9.526558891454965,1.8475750577367205
1832,2011-10-01,gloucestershire,Gloucestershire Constabulary,5560,0.0,5.5215827338129495,0.0,4.100719424460432,8.758992805755396,2.5179856115107913,8.255395683453237,0.0,0.0,1.4388489208633093,48.18345323741007,0.28776978417266186,10.143884892086332,0.0,8.70503597122302,2.0863309352517985
1833,2011-11-01,gloucestershire,Gloucestershire Constabulary,5060,0.0,6.304347826086956,0.0,4.644268774703558,10.118577075098814,2.549407114624506,8.853754940711463,0.0,0.0,2.015810276679842,41.58102766798419,0.6126482213438735,10.15810276679842,0.0,10.909090909090908,2.2529644268774702
1834,2011-12-01,gloucestershire,Gloucestershire Constabulary,4482,0.0,5.510932619366354,0.0,5.756358768406961,9.772423025435074,2.9674252565818833,9.727800089245873,0.0,0.0,1.78491744756805,40.31682284694333,0.5800981704596162,9.370816599732262,0.0,11.981258366800535,2.2311468094600624
1835,2012-01-01,gloucestershire,Gloucestershire Constabulary,4437,0.0,6.8289384719405,0.0,5.183682668469687,9.420779806175343,2.839756592292089,9.89407257155736,0.0,0.0,1.7579445571331982,40.63556457065585,0.4056795131845842,10.502591841334235,0.0,10.592742844264142,1.9382465629930132
1836,2012-02-01,gloucestershire,Gloucestershire Constabulary,4240,0.0,6.320754716981132,0.0,5.613207547169812,10.141509433962264,2.641509433962264,8.278301886792454,0.0,0.0,1.6981132075471699,43.06603773584906,0.4716981132075472,11.273584905660377,0.0,8.372641509433961,2.1226415094339623
1837,2012-03-01,gloucestershire,Gloucestershire Constabulary,5013,0.0,4.90724117295033,0.0,5.346100139636944,9.475364053461002,2.294035507680032,8.617594254937163,0.0,0.0,1.7953321364452424,44.42449630959505,0.2194294833433074,12.188310392978256,0.0,7.919409535208458,2.8126870137642133
1838,2012-04-01,gloucestershire,Gloucestershire Constabulary,4407,0.0,5.014749262536873,0.0,5.264352167007035,9.280689811663263,2.337190832766054,3.6986612207851146,0.0,0.0,1.9741320626276377,44.13433174495121,0.3176764238711141,12.094395280235988,0.0,9.43952802359882,6.444293169956887
1839,2012-05-01,gloucestershire,Gloucestershire Constabulary,4669,0.0,5.975583636753052,0.0,5.461554936817306,9.5952023988006,2.2702934247162134,3.876633112015421,0.0,0.0,1.5420860998072392,45.42728635682159,0.40693938744913255,10.494752623688155,0.0,8.181623473977297,6.768044549153994
1840,2012-06-01,gloucestershire,Gloucestershire Constabulary,4590,0.0,5.42483660130719,0.0,4.357298474945534,9.477124183006536,2.505446623093682,4.531590413943355,0.0,0.0,1.6339869281045751,45.250544662309366,0.28322440087145967,10.915032679738562,0.0,8.9760348583878,6.644880174291939
1841,2012-07-01,gloucestershire,Gloucestershire Constabulary,5054,0.0,5.124653739612189,0.0,5.045508508112386,8.132172536604669,4.036406806489909,4.194697269489513,0.0,0.0,1.6422635536208943,45.84487534626039,0.43529877324891175,10.941828254847646,0.0,7.2417886822318955,7.360506529481599
1842,2012-08-01,gloucestershire,Gloucestershire Constabulary,5105,0.0,4.916748285994124,0.0,6.072477962781587,8.540646425073458,3.9960822722820764,3.819784524975514,0.0,0.0,1.6258570029382957,47.24779627815867,0.23506366307541626,9.715964740450538,0.0,6.93437806072478,6.895200783545544
1843,2012-09-01,gloucestershire,Gloucestershire Constabulary,4704,0.0,5.038265306122449,0.0,5.633503401360544,7.3979591836734695,3.0187074829931975,4.506802721088436,0.0,0.0,1.9345238095238095,47.49149659863946,0.25510204081632654,9.970238095238095,0.0,7.440476190476191,7.312925170068027
1844,2012-10-01,gloucestershire,Gloucestershire Constabulary,4856,0.0,5.436573311367381,0.0,6.260296540362439,8.772652388797365,2.8624382207578254,3.974464579901153,0.0,0.0,1.5032948929159802,43.94563426688632,0.3912685337726524,11.161449752883032,0.0,8.916803953871499,6.775123558484349
1845,2012-11-01,gloucestershire,Gloucestershire Constabulary,4498,0.0,5.446865273454869,0.0,6.269453090262338,9.470875944864384,2.4232992441084926,4.357492218763895,0.0,0.0,1.5562472209871054,42.018674966651844,0.31124944419742107,9.871053801689639,0.0,10.693641618497109,7.581147176522899
1846,2012-12-01,gloucestershire,Gloucestershire Constabulary,4303,0.0,4.4387636532651635,0.0,7.064838484778062,9.319079711828957,3.323262839879154,4.345805252149663,0.0,0.0,1.6267720195212643,42.226353706716246,0.6274692075296305,9.365558912386707,0.0,9.853590518243086,7.8085056937020685
1847,2013-01-01,gloucestershire,Gloucestershire Constabulary,4270,0.0,4.964871194379391,0.0,5.737704918032787,9.344262295081966,2.669789227166276,4.496487119437939,0.0,0.0,1.0304449648711944,45.995316159250585,0.6557377049180327,8.711943793911008,0.0,8.852459016393443,7.540983606557377
1848,2013-02-01,gloucestershire,Gloucestershire Constabulary,4067,0.0,6.638800098352594,0.0,6.368330464716007,9.712318662404721,2.852225227440374,3.9586919104991396,0.0,0.0,1.549053356282272,41.20973690681092,0.6147037128104254,10.62208015736415,0.0,8.876321612982542,7.597737890336858
1849,2013-03-01,gloucestershire,Gloucestershire Constabulary,4426,0.0,5.015815634884772,0.0,5.490284681427926,8.924536827835517,2.801626751016719,5.17397198373249,0.0,0.0,1.9882512426570267,42.61183913239946,0.2937189335743335,10.641662901039313,0.0,8.879349299593311,8.178942611839132
1850,2013-04-01,gloucestershire,Gloucestershire Constabulary,4514,0.0,6.601683650863979,0.0,5.693398316349136,9.614532565352237,2.5919361984935754,3.633141338059371,0.0,0.0,1.5507310589277803,45.87948604342047,0.5095259193619849,10.013291980505095,0.0,7.886575099689853,6.025697828976518
1851,2013-05-01,gloucestershire,Gloucestershire Constabulary,4948,8.367016976556185,6.285367825383994,0.28294260307194824,5.840743734842361,8.973322554567503,2.6273241713823765,0.0,1.1721907841552142,0.6265157639450283,0.0,45.89733225545675,0.2425222312045271,9.013742926434924,1.8593371059013744,8.063864187550525,0.7477768795472919
1852,2013-06-01,gloucestershire,Gloucestershire Constabulary,4913,8.100956645634032,6.4115611642580905,0.1017708121310808,5.495623855078364,7.714227559535925,2.564624465703236,0.0,1.0584164461632404,0.5495623855078363,0.0,46.73315693059231,0.5292082230816202,8.6912273559943,2.3407286790148585,8.792998168125381,0.9159373091797273
1853,2013-07-01,gloucestershire,Gloucestershire Constabulary,5288,7.1293494704992435,5.3706505295007565,0.170196671709531,5.295007564296521,7.186081694402421,2.477307110438729,0.0,1.172465960665658,0.624054462934947,0.0,52.17473524962178,0.264750378214826,7.167170953101362,2.5529500756429653,7.602118003025718,0.813161875945537
1854,2013-08-01,gloucestershire,Gloucestershire Constabulary,4984,7.664526484751204,5.557784911717496,0.24077046548956663,5.31701444622793,8.406902086677368,2.307383627608347,0.0,1.0634028892455858,0.48154093097913325,0.0,49.739165329052966,0.20064205457463885,7.764847512038523,2.06661316211878,8.687800963081862,0.5016051364365971
1855,2013-09-01,gloucestershire,Gloucestershire Constabulary,4389,8.58965595807701,4.579630895420369,0.3189792663476874,5.809979494190021,8.042834358623832,2.27842333105491,0.0,0.7746639325586694,0.7518796992481203,0.0,47.208931419457734,0.2734107997265892,8.042834358623832,2.415128730918205,10.38961038961039,0.5240373661426293
1856,2013-10-01,gloucestershire,Gloucestershire Constabulary,4736,8.889358108108109,5.004222972972973,0.19003378378378377,5.764358108108108,9.353885135135135,2.6815878378378377,0.0,1.0557432432432432,0.46452702702702703,0.0,45.460304054054056,0.2956081081081081,7.622466216216216,2.364864864864865,10.19847972972973,0.6545608108108109
1857,2013-11-01,gloucestershire,Gloucestershire Constabulary,4339,9.356994699239456,3.9179534454943536,0.13828070984097718,6.637474072366905,10.140585388338327,2.442959207190597,0.0,0.9910117538603365,0.7605439041253745,0.0,43.0283475455174,0.3226549896289468,7.651532611200738,2.442959207190597,11.546439271721594,0.6222631942843974
1858,2013-12-01,gloucestershire,Gloucestershire Constabulary,4319,10.951609168789071,5.556841861542024,0.23153507756425099,5.8115304468627,9.770780273211392,2.2458902523732345,0.0,1.5975920351933317,1.0882148645519796,0.0,41.21324380643667,0.3009956008335263,7.8258856216716834,1.7133595739754572,10.835841630006946,0.8566797869877286
1859,2014-01-01,gloucestershire,Gloucestershire Constabulary,4161,10.310021629416006,5.55155010814708,0.2403268445085316,5.719778899303052,9.757269887046384,2.81182408074982,0.0,1.1535688536409516,0.600817111271329,0.0,42.60994953136265,0.4806536890170632,7.45013217976448,2.0187454938716654,10.766642633982215,0.5287190579187695
1860,2014-02-01,gloucestershire,Gloucestershire Constabulary,3976,10.462776659959758,6.740442655935614,0.4024144869215292,5.482897384305835,8.5261569416499,2.112676056338028,0.0,1.1317907444668007,0.5030181086519114,0.0,43.25955734406438,0.6036217303822937,7.645875251509055,1.710261569416499,10.638832997987928,0.7796780684104627
1861,2014-03-01,gloucestershire,Gloucestershire Constabulary,4392,10.450819672131148,5.373406193078324,0.273224043715847,6.147540983606557,8.72040072859745,2.5956284153005464,0.0,0.9335154826958105,1.2522768670309654,0.0,43.89799635701275,0.2959927140255009,8.242258652094717,1.9125683060109289,9.039162112932605,0.8652094717668488
1862,2014-04-01,gloucestershire,Gloucestershire Constabulary,4268,10.121836925960638,5.318650421743206,0.23430178069353327,5.904404873477039,7.966260543580131,2.1087160262417997,0.0,0.9840674789128397,0.6560449859418932,0.0,47.1883786316776,0.6326148078725399,6.724461105904405,1.429240862230553,9.887535145267105,0.8434864104967198
1863,2014-05-01,gloucestershire,Gloucestershire Constabulary,4512,10.815602836879433,5.031028368794326,0.1551418439716312,5.6072695035460995,8.643617021276595,2.2606382978723403,0.0,1.0638297872340425,0.4432624113475177,0.0,46.941489361702125,0.5762411347517731,7.668439716312057,1.9725177304964538,8.045212765957446,0.775709219858156
1864,2014-06-01,gloucestershire,Gloucestershire Constabulary,4987,11.249248044916783,4.291157008221376,0.240625626629236,5.093242430318829,8.401844796470824,1.7445357930619612,0.0,1.2833366753559254,0.3408863043914177,0.0,49.18788851012633,0.4411469821535994,7.519550832163626,2.466412672949669,7.178664527772208,0.5614597954682173
1865,2014-07-01,gloucestershire,Gloucestershire Constabulary,5190,9.788053949903661,4.489402697495183,0.15414258188824662,5.895953757225434,6.782273603082851,1.560693641618497,0.0,1.3680154142581888,0.4816955684007707,0.0,51.65703275529865,0.4624277456647399,7.745664739884393,2.157996146435453,6.859344894026975,0.5973025048169557
1866,2014-08-01,gloucestershire,Gloucestershire Constabulary,4744,9.822934232715008,4.658516020236088,0.10539629005059022,6.935075885328836,7.841483979763912,1.7495784148397977,0.0,1.349072512647555,0.8010118043844857,0.0,46.880269814502526,0.40050590219224286,6.935075885328836,1.897133220910624,10.01264755480607,0.6112984822934233
1867,2014-09-01,gloucestershire,Gloucestershire Constabulary,4895,11.031664964249234,6.210418794688458,0.3881511746680286,5.1481103166496425,8.621041879468846,1.491317671092952,0.0,1.2665985699693565,0.5311542390194075,0.0,44.657814096016345,0.4902962206332993,7.701736465781409,2.063329928498468,9.887640449438202,0.5107252298263534
1868,2014-10-01,gloucestershire,Gloucestershire Constabulary,4606,9.813287016934433,6.491532783326097,0.26052974381241856,6.31784628745115,9.096830221450283,1.910551454624403,0.0,1.2592270950933564,0.34737299174989145,0.0,43.942683456361266,0.499348675640469,7.924446374294399,1.997394702561876,9.3573599652627,0.7815892314372558
1869,2014-11-01,gloucestershire,Gloucestershire Constabulary,4468,10.094001790510296,6.087735004476276,0.13428827215756492,6.714413607878245,10.161145926589079,1.5890778871978515,0.0,1.3652641002685766,0.5371530886302597,0.0,41.47269471799463,0.4923903312444047,7.83348254252462,2.170993733213966,10.653536257833483,0.693822739480752
1870,2014-12-01,gloucestershire,Gloucestershire Constabulary,4287,10.98670398880336,5.131793795194775,0.16328434802892466,7.324469325868906,10.100303242360624,2.0760438535106136,0.0,1.1429904362024725,0.536505714952181,0.0,41.77746675997201,0.6531373921156987,7.907627711686494,1.7028224865873571,9.633776533706556,0.8630744110100304
1871,2015-01-01,gloucestershire,Gloucestershire Constabulary,3798,12.374934175882043,4.844655081621906,0.2896261190100053,6.687730384412849,9.320695102685624,1.711427066877304,0.0,0.9478672985781991,0.47393364928909953,0.0,42.733017377567144,0.7635597682991048,8.004212743549237,1.5007898894154819,9.583991574512902,0.7635597682991048
1872,2015-02-01,gloucestershire,Gloucestershire Constabulary,3737,11.747390955311747,4.736419587904736,0.3746320578003746,7.037730800107037,9.205244848809205,1.8464008563018464,0.0,1.2041744715012042,0.4013914905004014,0.0,42.44046026224244,0.3211131924003211,8.777093925608778,1.4717687985014718,9.713674070109713,0.7225046829007225
1873,2015-03-01,gloucestershire,Gloucestershire Constabulary,4533,11.692036179130818,6.022501654533421,0.17648356496801235,5.7136554158394,8.691815574674608,1.985440105890139,0.0,0.8824178248400618,0.8603573792190602,0.0,43.23847341716303,0.5073902492830356,8.5594529009486,1.1912640635340834,9.794837855724685,0.6838738142510479
1874,2015-04-01,gloucestershire,Gloucestershire Constabulary,4573,11.458561119615132,5.138858517384649,0.3280122457905095,6.013557839492674,8.025366280341133,1.7493986442160507,0.0,1.3776514323201399,0.34987972884321017,0.0,47.36496829214958,0.34987972884321017,7.675486551497922,1.6619287120052482,7.741089000656024,0.7653619068445222
1875,2015-05-01,gloucestershire,Gloucestershire Constabulary,4789,12.612236375026102,4.907078722071414,0.2505742326164126,6.807266652745876,7.913969513468365,1.7122572562121527,0.0,1.6704948841094174,0.45938609313008977,0.0,44.18458968469409,0.2505742326164126,8.916266443934015,1.774900814366256,7.934850699519733,0.6055543954896638
1876,2015-06-01,gloucestershire,Gloucestershire Constabulary,4796,12.301918265221017,4.190992493744787,0.37531276063386154,6.818181818181818,8.17347789824854,1.8974145120934112,0.0,1.0842368640533777,0.3127606338615513,0.0,46.246872393661384,0.37531276063386154,9.007506255212677,2.585487906588824,6.0884070058381985,0.5421184320266889
1877,2015-07-01,gloucestershire,Gloucestershire Constabulary,4696,12.116695059625213,4.4718909710391825,0.2342419080068143,6.026405451448041,7.197614991482112,1.7248722316865417,0.0,1.6609880749574106,0.489778534923339,0.0,47.76405451448041,0.4684838160136286,7.900340715502556,2.1081771720613287,7.0698466780238505,0.7666098807495741
1878,2015-08-01,gloucestershire,Gloucestershire Constabulary,4698,12.175393784589186,4.640272456364411,0.10642826734780758,4.76798637718178,8.088548318433375,2.0221370796083438,0.0,1.3409961685823755,0.5959982971477225,0.0,47.42443593018306,0.4044274159216688,7.811834823329076,1.8731375053214134,7.918263090676883,0.8301404853128991
1879,2015-09-01,gloucestershire,Gloucestershire Constabulary,4567,11.67068097219181,5.605430260564923,0.37223560324063937,5.736807532296913,8.473834026713378,1.5546310488285526,0.0,1.4013575651412307,0.6568863586599518,0.0,44.14276330194876,0.37223560324063937,7.619881760455441,3.525290124808408,8.145390847383403,0.722574994525947
1880,2015-10-01,gloucestershire,Gloucestershire Constabulary,5062,12.702489134729356,6.1438166732516795,0.2765705254839984,6.084551560647966,8.178585539312525,1.2643224022125643,0.0,1.5211378901619914,0.5136309758988542,0.0,43.55985776372975,0.4346108257605689,7.526669300671672,2.3310944290794153,8.593441327538523,0.8692216515211378
1881,2015-11-01,gloucestershire,Gloucestershire Constabulary,4510,14.368070953436806,5.343680709534368,0.24390243902439024,6.208425720620842,9.356984478935699,1.5742793791574279,0.0,1.5521064301552105,0.6651884700665188,0.0,39.534368070953434,0.6430155210643016,7.694013303769402,1.7960088691796008,9.977827050997783,1.042128603104213
1882,2015-12-01,gloucestershire,Gloucestershire Constabulary,4326,13.754045307443366,5.108645399907536,0.4623208506703652,5.825242718446602,9.03837263060564,1.8955154877484974,0.0,1.7337031900138695,0.6934812760055479,0.0,41.97873324086916,0.36985668053629217,7.119741100323624,1.6643550624133148,9.754969949144707,0.6010171058714748
1883,2016-01-01,gloucestershire,Gloucestershire Constabulary,4118,14.643030597377368,5.80378824672171,0.31568722680913064,6.2894609033511415,8.353569694026227,1.821272462360369,0.0,1.821272462360369,0.46138902379796015,0.0,42.22923749392909,0.4371053909664886,7.017969888295289,1.4570179698882952,8.693540553666828,0.6556580864497329
1884,2016-02-01,gloucestershire,Gloucestershire Constabulary,3966,13.086232980332829,5.295007564296521,0.4790721129601614,6.656580937972769,8.97629853756934,1.8406454866364095,0.0,1.2355017650025215,1.059001512859304,0.0,42.1583459404942,0.5042864346949067,7.639939485627837,1.4372163388804842,8.724155320221886,0.9077155824508321
1885,2016-03-01,gloucestershire,Gloucestershire Constabulary,4403,14.263002498296617,6.041335453100159,0.2271178741766977,4.814898932545991,8.335225982284806,1.4081308198955258,0.0,1.4535543947308653,1.3399954576425164,0.0,43.6520554167613,0.4088121735180559,7.812854871678401,1.090165796048149,8.448784919373155,0.7040654099477629
1886,2016-04-01,gloucestershire,Gloucestershire Constabulary,4332,11.95752539242844,4.385964912280702,0.25392428439519854,6.3942751615881805,7.917820867959372,1.8467220683287164,0.0,1.6620498614958448,0.39242843951985223,0.0,45.91412742382271,0.36934441366574333,7.96398891966759,1.2927054478301017,8.748845798707295,0.9002770083102493
1887,2016-05-01,gloucestershire,Gloucestershire Constabulary,4565,12.880613362541073,5.301204819277109,0.19715224534501644,6.484118291347207,7.842278203723986,1.927710843373494,0.0,1.511500547645126,0.32858707557502737,0.0,47.031763417305584,0.39430449069003287,7.469879518072289,1.4895947426067908,6.527929901423877,0.6133625410733844
1888,2016-06-01,gloucestershire,Gloucestershire Constabulary,4600,13.434782608695652,5.130434782608695,0.2391304347826087,7.521739130434782,8.434782608695652,1.4130434782608696,0.0,1.7826086956521738,0.43478260869565216,0.0,45.58695652173913,0.41304347826086957,7.6521739130434785,1.326086956521739,5.978260869565218,0.6521739130434783
1889,2016-07-01,gloucestershire,Gloucestershire Constabulary,5129,12.575550789627608,6.53148761941899,0.3314486254630532,5.361668941314096,7.740300253460713,1.6962370832520959,0.0,1.8327159290310002,0.4679274712419575,0.0,47.63111717683759,0.4484304932735426,6.589978553324235,1.852212906999415,6.278026905829597,0.6628972509261064
1890,2016-08-01,gloucestershire,Gloucestershire Constabulary,4889,12.21108611167928,5.215790550214768,0.1840867253016977,6.93393331969728,7.588463898547761,1.5749642053589692,0.0,1.493147883002659,0.3886275311924729,0.0,46.83984454898752,0.44998977295970544,7.445285334424217,1.5954182859480466,7.6498261403149925,0.42953569237062794
1891,2016-09-01,gloucestershire,Gloucestershire Constabulary,4692,14.663256606990622,5.903665814151748,0.4475703324808184,6.4364876385336744,7.011935208866155,1.5345268542199488,0.0,1.8115942028985508,0.4475703324808184,0.0,44.54390451832907,0.49019607843137253,7.4595055413469735,1.6837169650468884,6.969309462915601,0.5967604433077579
1892,2016-10-01,gloucestershire,Gloucestershire Constabulary,4834,12.970624741414976,5.109640049648324,0.2896152254861398,5.875051717004551,8.0471659081506,1.2825817128671908,0.0,1.4273893256102606,0.4551096400496483,0.0,45.94538684319404,0.9309060819197352,6.764584195283409,1.9652461729416633,8.150599917252793,0.7860984691766653
1893,2016-11-01,gloucestershire,Gloucestershire Constabulary,4338,15.421853388658368,4.910096818810512,0.2535730751498386,7.860765329644997,9.151682803135085,2.3974181650530197,0.0,1.5444905486399263,0.48409405255878285,0.0,39.2577224527432,0.7837713231904103,7.39972337482711,1.2448132780082988,8.39096357768557,0.8990318118948825
1894,2016-12-01,gloucestershire,Gloucestershire Constabulary,4372,17.108874656907595,5.397987191216834,0.2744739249771272,5.649588289112534,8.005489478499543,2.0814272644098812,0.0,1.555352241537054,0.526075022872827,0.0,41.67429094236048,0.6175663311985361,7.136322049405306,1.4867337602927722,7.685269899359561,0.8005489478499542
1895,2017-01-01,gloucestershire,Gloucestershire Constabulary,4587,14.519293655984303,6.954436450839329,0.3052103771528232,7.412252016568563,8.393285371702637,2.223675604970569,0.0,2.027468933943754,0.4360148245040331,0.0,41.46500981033355,0.5886200130804448,6.431218661434489,1.1554392849356878,7.325049051667757,0.7630259428820579
1896,2017-02-01,gloucestershire,Gloucestershire Constabulary,4541,15.19489099317331,9.46927989429641,0.48447478528958376,7.355208103941863,7.8837260515305,1.849812816560229,0.0,2.1140717903545476,0.48447478528958376,0.0,38.09733538868091,0.5945826910372165,6.650517507157014,1.3653380312706451,7.729574983483814,0.7267121779343757
1897,2017-03-01,gloucestershire,Gloucestershire Constabulary,5489,15.704135543814903,8.580797959555474,0.4554563672800146,6.904718527965021,7.123337584259428,1.2934960830752413,0.0,2.2955000910912733,0.9473492439424304,0.0,39.278557114228455,0.4554563672800146,6.922936782656222,1.220623064310439,7.651666970304245,1.1659683002368373
1898,2017-04-01,gloucestershire,Gloucestershire Constabulary,4964,14.564867042707494,7.292506043513296,0.3021756647864625,7.2522159548751,7.917002417405318,1.4101531023368252,0.0,1.9943593875906527,0.5036261079774376,0.0,41.82111200644641,0.5439161966156325,6.526994359387591,1.7526188557614826,7.191780821917808,0.9266720386784851
1899,2017-05-01,gloucestershire,Gloucestershire Constabulary,5122,15.98984771573604,6.364701288559156,0.2147598594299102,7.399453338539633,7.243264349863335,1.7766497461928934,0.0,2.3037875829754,0.5076142131979695,0.0,41.40960562280359,0.5076142131979695,6.364701288559156,1.4642717688402969,7.653260445138618,0.8004685669660289
